2532096	2547168	35.502919
2547168	2562240	36.783439
2562240	2577312	38.641189
2577312	2592384	36.664013
2592384	2607456	38.860138
2607456	2622528	40.525478
2622528	2637600	40.286624
2637600	2652672	37.632696
2652672	2667744	38.435510
2667744	2682816	38.853503
2682816	2697888	39.769108
2697888	2712960	38.355892
2712960	2728032	33.598726
2728032	2743104	40.080945
2743104	2758176	37.500000
2758176	2773248	36.882962
2773248	2788320	39.523620
2788320	2803392	39.244958
2803392	2818464	39.045913
2818464	2833536	36.717091
2833536	2848608	39.497081
2848608	2863680	35.954087
2863680	2878752	34.812898
2878752	2893824	34.083068
2893824	2908896	38.302813
2908896	2923968	35.330414
2923968	2939040	33.665074
2939040	2954112	38.017516
2954112	2969184	35.973992
2969184	2984256	35.390127
2984256	2999328	31.376062
2999328	3014400	37.035563
3014400	3029472	31.601645
3029472	3044544	37.194798
3044544	3059616	30.546709
3059616	3074688	32.324841
3074688	3089760	31.933386
3089760	3104832	30.984607
3104832	3119904	37.393843
3119904	3134976	33.625265
3134976	3150048	38.110403
3150048	3165120	37.745488
3165120	3180192	32.988323
3180192	3195264	31.070860
3195264	3210336	35.164544
3210336	3225408	32.198779
3225408	3240480	30.307856
3240480	3255552	38.316083
3255552	3270624	38.959660
3270624	3285696	36.073514
3285696	3300768	37.387208
3300768	3315840	36.279193
3315840	3330912	30.460456
3330912	3345984	33.671709
3345984	3361056	39.729299
3361056	3376128	37.944533
3376128	3391200	37.387208
3391200	3406272	41.242038
3406272	3421344	33.393047
3421344	3436416	41.069533
3436416	3451488	36.975849
3451488	3466560	34.879246
3466560	3481632	34.049894
3481632	3496704	36.405255
3496704	3511776	35.967357
3511776	3526848	32.988323
3526848	3541920	36.458333
3541920	3556992	33.784501
3556992	3572064	33.293524
3572064	3587136	34.262208
3587136	3602208	30.294586
3602208	3617280	34.083068
3617280	3632352	38.229830
3632352	3647424	37.227972
3647424	3662496	38.880042
3662496	3677568	34.567410
3677568	3692640	36.736996
3692640	3707712	34.706741
3707712	3722784	38.707537
3722784	3737856	38.946391
3737856	3752928	37.818471
3752928	3768000	36.173036
3768000	3783072	36.458333
3783072	3798144	38.302813
3798144	3813216	34.607219
3813216	3828288	38.223195
3828288	3843360	39.138800
3843360	3858432	37.433652
3858432	3873504	38.501858
3873504	3888576	37.665870
3888576	3903648	36.710456
3903648	3918720	36.776805
3918720	3933792	36.975849
3933792	3948864	40.525478
3948864	3963936	36.166401
3963936	3979008	38.442144
3979008	3994080	37.161624
3994080	4009152	38.654459
4009152	4024224	36.889597
4024224	4039296	35.337049
4039296	4054368	33.698248
4054368	4069440	41.401274
4069440	4084512	38.939756
4084512	4099584	36.027070
4099584	4114656	32.948514
4114656	4129728	37.526539
4129728	4144800	37.891454
4144800	4159872	34.733280
4159872	4174944	36.352176
4174944	4190016	39.152070
4190016	4205088	33.393047
4205088	4220160	36.982484
4220160	4235232	34.355096
4235232	4250304	33.844214
4250304	4265376	35.005308
4265376	4280448	37.798567
4280448	4295520	33.665074
4295520	4310592	33.499204
4310592	4325664	33.592091
4325664	4340736	38.481953
4340736	4355808	46.835191
4355808	4370880	37.486730
4370880	4385952	37.951168
4385952	4401024	41.766189
4401024	4416096	34.003450
4416096	4431168	33.558917
4431168	4446240	33.651805
4446240	4461312	33.280255
4461312	4476384	35.874469
4476384	4491456	34.414809
4491456	4506528	34.408174
4506528	4521600	33.174098
4521600	4536672	33.718153
4536672	4551744	37.845011
4551744	4566816	35.735138
4566816	4581888	36.212845
4581888	4596960	35.164544
4596960	4612032	35.808121
4612032	4627104	33.658439
4627104	4642176	33.074575
4642176	4657248	36.232749
4657248	4672320	37.148355
4672320	4687392	34.089703
4687392	4702464	39.583333
4702464	4717536	36.776805
4717536	4732608	34.308652
4732608	4747680	35.960722
4747680	4762752	36.962580
4762752	4777824	35.695329
4777824	4792896	36.186306
4792896	4807968	32.915340
4807968	4823040	35.383493
4823040	4838112	34.527601
4838112	4853184	35.410032
4853184	4868256	33.990180
4868256	4883328	32.013004
4883328	4898400	34.355096
4898400	4913472	36.849788
4913472	4928544	35.602442
4928544	4943616	36.126592
4943616	4958688	37.878185
4958688	4973760	39.742569
4973760	4988832	36.544586
4988832	5003904	32.510616
5003904	5018976	34.560775
5018976	5034048	33.996815
5034048	5049120	35.920913
5049120	5064192	34.175955
5064192	5079264	34.905786
5079264	5094336	34.945594
5094336	5109408	36.398620
5109408	5124480	36.458333
5124480	5139552	36.816614
5139552	5154624	33.665074
5154624	5169696	38.959660
5169696	5184768	39.118896
5184768	5199840	33.008227
5199840	5214912	35.589172
5214912	5229984	34.826168
5229984	5245056	35.410032
5245056	5260128	35.191083
5260128	5275200	35.118100
5275200	5290272	32.703025
5290272	5305344	35.204352
5305344	5320416	39.934979
5320416	5335488	33.014862
5335488	5350560	34.534236
5350560	5365632	34.952229
5365632	5380704	36.916136
5380704	5395776	33.532378
5395776	5410848	32.298301
5410848	5425920	33.525743
5425920	5440992	36.975849
5440992	5456064	32.709660
5456064	5471136	35.555998
5471136	5486208	32.557059
5486208	5501280	33.014862
5501280	5516352	36.272558
5516352	5531424	34.408174
5531424	5546496	33.207272
5546496	5561568	35.264066
5561568	5576640	35.715234
5576640	5591712	35.874469
5591712	5606784	32.192144
5606784	5621856	36.338907
5621856	5636928	33.087845
5636928	5652000	37.566348
5652000	5667072	36.046975
5667072	5682144	33.830945
5682144	5697216	37.599522
5697216	5712288	32.557059
5712288	5727360	33.970276
5727360	5742432	32.935244
5742432	5757504	34.879246
5757504	5772576	31.714437
5772576	5787648	33.970276
5787648	5802720	35.794851
5802720	5817792	34.335191
5817792	5832864	34.660297
5832864	5847936	34.494427
5847936	5863008	34.520966
5863008	5878080	36.285828
5878080	5893152	34.520966
5893152	5908224	34.328556
5908224	5923296	35.144639
5923296	5938368	35.662155
5938368	5953440	32.543790
5953440	5968512	33.087845
5968512	5983584	35.436571
5983584	5998656	34.229034
5998656	6013728	34.381635
6013728	6028800	31.575106
6028800	6043872	32.576964
6043872	6058944	35.768312
6058944	6074016	35.237527
6074016	6089088	35.005308
6089088	6104160	38.216561
6104160	6119232	35.476380
6119232	6134304	34.574045
6134304	6149376	35.217622
6149376	6164448	36.829883
6164448	6179520	35.483015
6179520	6194592	35.847930
6194592	6209664	34.447983
6209664	6224736	37.015658
6224736	6239808	34.806263
6239808	6254880	35.131369
6254880	6269952	33.970276
6269952	6285024	37.360669
6285024	6300096	34.235669
6300096	6315168	33.631900
6315168	6330240	37.599522
6330240	6345312	34.481157
6345312	6360384	37.937898
6360384	6375456	35.376858
6375456	6390528	36.650743
6390528	6405600	32.795913
6405600	6420672	32.875531
6420672	6435744	33.910563
6435744	6450816	38.787155
6450816	6465888	37.208068
6465888	6480960	37.068737
6480960	6496032	34.799628
6496032	6511104	33.293524
6511104	6526176	36.372081
6526176	6541248	34.368365
6541248	6556320	34.514331
6556320	6571392	34.925690
6571392	6586464	37.082006
6586464	6601536	33.194002
6601536	6616608	33.393047
6616608	6631680	34.368365
6631680	6646752	32.358015
6646752	6661824	35.549363
6661824	6676896	33.638535
6676896	6691968	31.661359
6691968	6707040	33.054671
6707040	6722112	34.713376
6722112	6737184	33.605361
6737184	6752256	35.323779
6752256	6767328	35.283970
6767328	6782400	36.060244
6782400	6797472	38.263004
6797472	6812544	33.194002
6812544	6827616	35.423301
6827616	6842688	35.741773
6842688	6857760	39.065817
6857760	6872832	31.707803
6872832	6887904	35.025212
6887904	6902976	33.850849
6902976	6918048	33.824310
6918048	6933120	33.008227
6933120	6948192	33.877389
6948192	6963264	33.824310
6963264	6978336	33.101115
6978336	6993408	31.190287
6993408	7008480	33.930467
7008480	7023552	36.086783
7023552	7038624	36.790074
7038624	7053696	34.587314
7053696	7068768	35.350318
7068768	7083840	37.022293
7083840	7098912	37.632696
7098912	7113984	32.271762
7113984	7129056	33.797771
7129056	7144128	36.186306
7144128	7159200	35.297240
7159200	7174272	32.921975
7174272	7189344	34.998673
7189344	7204416	36.100053
7204416	7219488	34.978769
7219488	7234560	35.609076
7234560	7249632	36.372081
7249632	7264704	40.757696
7264704	7279776	34.494427
7279776	7294848	36.013800
7294848	7309920	34.381635
7309920	7324992	35.443206
7324992	7340064	33.598726
7340064	7355136	34.773089
7355136	7370208	35.542728
7370208	7385280	37.115180
7385280	7400352	34.826168
7400352	7415424	34.792994
7415424	7430496	32.769374
7430496	7445568	33.346603
7445568	7460640	34.839437
7460640	7475712	34.925690
7475712	7490784	33.791136
7490784	7505856	37.566348
7505856	7520928	34.421444
7520928	7536000	31.734342
7536000	7551072	34.375000
7551072	7566144	36.557856
7566144	7581216	35.151274
7581216	7596288	35.031847
7596288	7611360	33.492569
7611360	7626432	35.118100
7626432	7641504	36.823248
7641504	7656576	36.252654
7656576	7671648	35.436571
7671648	7686720	33.213907
7686720	7701792	36.365446
7701792	7716864	38.402335
7716864	7731936	34.739915
7731936	7747008	32.358015
7747008	7762080	34.839437
7762080	7777152	36.212845
7777152	7792224	36.398620
7792224	7807296	33.167463
7807296	7822368	34.268843
7822368	7837440	35.735138
7837440	7852512	34.242304
7852512	7867584	36.027070
7867584	7882656	36.584395
7882656	7897728	32.802548
7897728	7912800	35.396762
7912800	7927872	34.826168
7927872	7942944	39.656316
7942944	7958016	36.823248
7958016	7973088	34.474522
7973088	7988160	35.476380
7988160	8003232	35.071656
8003232	8018304	34.447983
8018304	8033376	35.987261
8033376	8048448	36.139862
8048448	8063520	34.978769
8063520	8078592	34.600584
8078592	8093664	34.341826
8093664	8108736	35.628981
8108736	8123808	34.547505
8123808	8138880	33.771231
8138880	8153952	32.245223
8153952	8169024	35.343684
8169024	8184096	31.044321
8184096	8199168	31.608280
8199168	8214240	35.084926
8214240	8229312	35.423301
8229312	8244384	34.972134
8244384	8259456	34.607219
8259456	8274528	33.837580
8274528	8289600	36.544586
8289600	8304672	36.106688
8304672	8319744	34.321921
8319744	8334816	35.682059
8334816	8349888	32.066083
8349888	8364960	33.651805
8364960	8380032	33.406316
8380032	8395104	33.963641
8395104	8410176	34.514331
8410176	8425248	33.028132
8425248	8440320	36.133227
8440320	8455392	35.768312
8455392	8470464	34.806263
8470464	8485536	33.432856
8485536	8500608	37.135085
8500608	8515680	33.724788
8515680	8530752	34.574045
8530752	8545824	31.900212
8545824	8560896	34.826168
8560896	8575968	33.525743
8575968	8591040	33.844214
8591040	8606112	34.520966
8606112	8621184	36.557856
8621184	8636256	39.974788
8636256	8651328	34.282113
8651328	8666400	33.751327
8666400	8681472	34.945594
8681472	8696544	34.268843
8696544	8711616	35.018577
8711616	8726688	32.172240
8726688	8741760	36.100053
8741760	8756832	34.083068
8756832	8771904	36.989119
8771904	8786976	34.175955
8786976	8802048	34.666932
8802048	8817120	35.277335
8817120	8832192	36.723726
8832192	8847264	37.705679
8847264	8862336	33.811040
8862336	8877408	33.923832
8877408	8892480	34.175955
8892480	8907552	34.321921
8907552	8922624	37.592887
8922624	8937696	34.335191
8937696	8952768	35.157909
8952768	8967840	35.662155
8967840	8982912	39.503715
8982912	8997984	35.157909
8997984	9013056	34.792994
9013056	9028128	33.638535
9028128	9043200	34.348461
9043200	9058272	33.943737
9058272	9073344	33.300159
9073344	9088416	34.076433
9088416	9103488	34.341826
9103488	9118560	35.164544
9118560	9133632	36.232749
9133632	9148704	34.713376
9148704	9163776	34.076433
9163776	9178848	39.205149
9178848	9193920	33.326699
9193920	9208992	33.651805
9208992	9224064	32.424363
9224064	9239136	33.890658
9239136	9254208	34.010085
9254208	9269280	36.524682
9269280	9284352	35.157909
9284352	9299424	34.288747
9299424	9314496	33.247081
9314496	9329568	34.673567
9329568	9344640	35.947452
9344640	9359712	33.213907
9359712	9374784	35.794851
9374784	9389856	36.896231
9389856	9404928	32.795913
9404928	9420000	35.330414
9420000	9435072	36.690552
9435072	9450144	36.046975
9450144	9465216	33.684979
9465216	9480288	33.884023
9480288	9495360	34.215764
9495360	9510432	39.026008
9510432	9525504	37.904724
9525504	9540576	33.366507
9540576	9555648	38.554936
9555648	9570720	33.419586
9570720	9585792	37.367304
9585792	9600864	35.615711
9600864	9615936	34.341826
9615936	9631008	39.351115
9631008	9646080	35.250796
9646080	9661152	34.348461
9661152	9676224	35.841295
9676224	9691296	35.934183
9691296	9706368	34.487792
9706368	9721440	32.742834
9721440	9736512	35.907643
9736512	9751584	32.822452
9751584	9766656	33.412951
9766656	9781728	35.582537
9781728	9796800	36.849788
9796800	9811872	34.786359
9811872	9826944	32.583599
9826944	9842016	33.592091
9842016	9857088	36.391985
9857088	9872160	34.839437
9872160	9887232	34.421444
9887232	9902304	32.178875
9902304	9917376	36.743631
9917376	9932448	34.567410
9932448	9947520	35.529459
9947520	9962592	36.206210
9962592	9977664	34.381635
9977664	9992736	37.493365
9992736	10007808	34.368365
10007808	10022880	35.874469
10022880	10037952	36.451699
10037952	10053024	34.328556
10053024	10068096	32.570329
10068096	10083168	36.823248
10083168	10098240	34.043259
10098240	10113312	33.937102
10113312	10128384	35.502919
10128384	10143456	32.656582
10143456	10158528	31.774151
10158528	10173600	35.416667
10173600	10188672	38.581476
10188672	10203744	38.846868
10203744	10218816	25.875796
10218816	10233888	35.011943
10233888	10248960	36.007166
10248960	10264032	33.970276
10264032	10279104	41.042994
10279104	10294176	33.784501
10294176	10309248	31.648089
10309248	10324320	29.737261
10324320	10339392	37.154989
10339392	10354464	34.998673
10354464	10369536	35.701964
10369536	10384608	34.335191
10384608	10399680	34.700106
10399680	10414752	36.829883
10414752	10429824	40.326433
10429824	10444896	38.807059
10444896	10459968	33.174098
10459968	10475040	36.206210
10475040	10490112	36.073514
10490112	10505184	34.574045
10505184	10520256	34.720011
10520256	10535328	34.434713
10535328	10550400	32.921975
10550400	10565472	36.219480
10565472	10580544	35.542728
10580544	10595616	34.978769
10595616	10610688	32.762739
10610688	10625760	37.758758
10625760	10640832	35.973992
10640832	10655904	36.491507
10655904	10670976	35.065021
10670976	10686048	36.736996
10686048	10701120	33.399682
10701120	10716192	34.129512
10716192	10731264	34.341826
10731264	10746336	33.771231
10746336	10761408	37.327495
10761408	10776480	37.606157
10776480	10791552	35.794851
10791552	10806624	34.647028
10806624	10821696	35.828025
10821696	10836768	35.264066
10836768	10851840	34.879246
10851840	10866912	32.649947
10866912	10881984	35.960722
10881984	10897056	36.544586
10897056	10912128	33.598726
10912128	10927200	35.622346
10927200	10942272	34.156051
10942272	10957344	38.024151
10957344	10972416	33.585456
10972416	10987488	29.923036
10987488	11002560	29.239650
11002560	11017632	33.678344
11017632	11032704	38.508493
11032704	11047776	32.192144
11047776	11062848	35.071656
11062848	11077920	38.070594
11077920	11092992	37.473461
11092992	11108064	38.647824
11108064	11123136	37.526539
11123136	11138208	35.642251
11138208	11153280	37.878185
11153280	11168352	38.880042
11168352	11183424	37.221338
11183424	11198496	41.388004
11198496	11213568	38.793790
11213568	11228640	33.711518
11228640	11243712	38.229830
11243712	11258784	40.824045
11258784	11273856	37.009023
11273856	11288928	34.136146
11288928	11304000	37.287686
11304000	11319072	37.466826
11319072	11334144	36.630839
11334144	11349216	37.227972
11349216	11364288	36.013800
11364288	11379360	31.269904
11379360	11394432	34.792994
11394432	11409504	38.548301
11409504	11424576	35.854565
11424576	11439648	37.659236
11439648	11454720	41.142516
11454720	11469792	38.004246
11469792	11484864	36.962580
11484864	11499936	37.712314
11499936	11515008	40.339703
11515008	11530080	40.930202
11530080	11545152	38.634554
11545152	11560224	37.294321
11560224	11575296	39.868631
11575296	11590368	39.861996
11590368	11605440	35.655520
11605440	11620512	37.752123
11620512	11635584	38.992834
11635584	11650656	37.247877
11650656	11665728	42.044851
11665728	11680800	34.142781
11680800	11695872	36.246019
11695872	11710944	38.236465
11710944	11726016	36.723726
11726016	11741088	37.964437
11741088	11756160	44.652335
11756160	11771232	44.605892
11771232	11786304	42.151008
11786304	11801376	37.387208
11801376	11816448	34.514331
11816448	11831520	36.478238
11831520	11846592	31.979830
11846592	11861664	34.308652
11861664	11876736	33.160828
11876736	11891808	35.973992
11891808	11906880	36.332272
11906880	11921952	34.315287
11921952	11937024	36.750265
11937024	11952096	37.884820
11952096	11967168	32.231953
11967168	11982240	35.914278
11982240	11997312	36.537951
11997312	12012384	36.173036
12012384	12027456	40.598461
12027456	12042528	37.294321
12042528	12057600	33.764597
12057600	12072672	37.413747
12072672	12087744	34.414809
12087744	12102816	38.057325
12102816	12117888	35.828025
12117888	12132960	35.901008
12132960	12148032	37.612792
12148032	12163104	35.496285
12163104	12178176	34.653662
12178176	12193248	32.616773
12193248	12208320	37.904724
12208320	12223392	38.276274
12223392	12238464	36.995754
12238464	12253536	38.090499
12253536	12268608	38.316083
12268608	12283680	39.470541
12283680	12298752	40.605096
12298752	12313824	38.196656
12313824	12328896	38.992834
12328896	12343968	37.904724
12343968	12359040	38.899947
12359040	12374112	35.808121
12374112	12389184	36.325637
12389184	12404256	36.664013
12404256	12419328	36.756900
12419328	12434400	38.282909
12434400	12449472	35.648885
12449472	12464544	37.513270
12464544	12479616	35.011943
12479616	12494688	38.335987
12494688	12509760	40.857219
12509760	12524832	39.589968
12524832	12539904	39.543524
12539904	12554976	40.021231
12554976	12570048	37.566348
12570048	12585120	40.253450
12585120	12600192	40.061040
12600192	12615264	35.801486
12615264	12630336	38.800425
12630336	12645408	37.725584
12645408	12660480	37.088641
12660480	12675552	34.733280
12675552	12690624	38.528397
12690624	12705696	36.053609
12705696	12720768	37.990977
12720768	12735840	37.247877
12735840	12750912	37.068737
12750912	12765984	36.272558
12765984	12781056	32.218684
12781056	12796128	28.602707
12796128	12811200	32.503981
12811200	12826272	34.408174
12826272	12841344	33.731423
12841344	12856416	32.630042
12856416	12871488	38.807059
12871488	12886560	33.061306
12886560	12901632	36.232749
12901632	12916704	35.496285
12916704	12931776	37.214703
12931776	12946848	36.531316
12946848	12961920	37.639331
12961920	12976992	37.227972
12976992	12992064	34.348461
12992064	13007136	32.338110
13007136	13022208	38.501858
13022208	13037280	34.733280
13037280	13052352	31.455679
13052352	13067424	36.922771
13067424	13082496	36.617569
13082496	13097568	28.277601
13097568	13112640	33.651805
13112640	13127712	34.812898
13127712	13142784	34.593949
13142784	13157856	36.179671
13157856	13172928	37.672505
13172928	13188000	38.727442
13188000	13203072	35.914278
13203072	13218144	38.680998
13218144	13233216	35.748408
13233216	13248288	38.574841
13248288	13263360	36.823248
13263360	13278432	37.340764
13278432	13293504	35.025212
13293504	13308576	38.428875
13308576	13323648	36.670648
13323648	13338720	39.629777
13338720	13353792	34.978769
13353792	13368864	29.498408
13368864	13383936	37.539809
13383936	13399008	31.535297
13399008	13414080	34.686837
13414080	13429152	35.277335
13429152	13444224	33.452760
13444224	13459296	33.134289
13459296	13474368	33.923832
13474368	13489440	31.070860
13489440	13504512	32.430998
13504512	13519584	33.466030
13519584	13534656	33.200637
13534656	13549728	32.371285
13549728	13564800	34.587314
13564800	13579872	35.728503
13579872	13594944	31.880308
13594944	13610016	34.487792
13610016	13625088	31.940021
13625088	13640160	36.683917
13640160	13655232	34.341826
13655232	13670304	35.768312
13670304	13685376	33.618631
13685376	13700448	39.417463
13700448	13715520	34.129512
13715520	13730592	35.343684
13730592	13745664	32.842357
13745664	13760736	33.074575
13760736	13775808	34.454618
13775808	13790880	37.652601
13790880	13805952	33.558917
13805952	13821024	35.881104
13821024	13836096	35.098195
13836096	13851168	36.644108
13851168	13866240	34.096338
13866240	13881312	30.002654
13881312	13896384	33.359873
13896384	13911456	41.129246
13911456	13926528	39.225053
13926528	13941600	37.307590
13941600	13956672	35.901008
13956672	13971744	38.634554
13971744	13986816	37.261146
13986816	14001888	41.693206
14001888	14016960	37.858280
14016960	14032032	35.363588
14032032	14047104	37.679140
14047104	14062176	41.401274
14062176	14077248	38.953025
14077248	14092320	40.279989
14092320	14107392	38.017516
14107392	14122464	35.423301
14122464	14137536	36.365446
14137536	14152608	38.077229
14152608	14167680	38.581476
14167680	14182752	35.383493
14182752	14197824	41.779459
14197824	14212896	38.316083
14212896	14227968	37.400478
14227968	14243040	37.420382
14243040	14258112	39.483811
14258112	14273184	41.560510
14273184	14288256	36.829883
14288256	14303328	40.764331
14303328	14318400	39.941614
14318400	14333472	39.722665
14333472	14348544	39.019374
14348544	14363616	31.409236
14363616	14378688	38.760616
14378688	14393760	37.221338
14393760	14408832	38.355892
14408832	14423904	29.199841
14423904	14438976	35.303875
14438976	14454048	41.620223
14454048	14469120	36.571125
14469120	14484192	30.480361
14484192	14499264	31.654724
14499264	14514336	30.818737
14514336	14529408	34.912420
14529408	14544480	37.201433
14544480	14559552	36.471603
14559552	14574624	30.772293
14574624	14589696	33.001592
14589696	14604768	31.628185
14604768	14619840	33.339968
14619840	14634912	39.231688
14634912	14649984	33.187367
14649984	14665056	34.454618
14665056	14680128	34.262208
14680128	14695200	34.686837
14695200	14710272	35.177813
14710272	14725344	38.588110
14725344	14740416	37.002389
14740416	14755488	34.408174
14755488	14770560	38.090499
14770560	14785632	32.868896
14785632	14800704	35.423301
14800704	14815776	37.128450
14815776	14830848	35.463110
14830848	14845920	37.088641
14845920	14860992	43.637208
14860992	14876064	36.617569
14876064	14891136	42.204087
14891136	14906208	36.398620
14906208	14921280	36.391985
14921280	14936352	35.761677
14936352	14951424	37.626062
14951424	14966496	34.540870
14966496	14981568	35.993896
14981568	14996640	36.557856
14996640	15011712	40.120754
15011712	15026784	37.785297
15026784	15041856	37.592887
15041856	15056928	38.694268
15056928	15072000	44.765127
